id,lat,lon,h3_index
11795456870,41.8173,44.7724,892c2aa13dbffff
11795456872,41.8171,44.7724,892c2aa13dbffff
11795456877,41.8171,44.772,892c2aa13dbffff
11795456929,41.8167,44.7727,892c2aa13dbffff
11795456992,41.8167,44.773,892c2aa13dbffff
11795584174,41.8155,44.7725,892c2aa13dbffff
11799440269,41.717,44.792,892c2aa86c7ffff
11804738246,41.7203,44.7897,892c2aa86d7ffff
11804755584,41.725,44.7898,892c2aa8683ffff
11809978994,41.7088,44.7745,892c2aab38fffff
11809979009,41.7088,44.7722,892c2aab383ffff
11812578969,41.707,44.8023,892c2aa864bffff
11813767373,41.7065,44.778,892c2aab317ffff
11813767381,41.7064,44.7866,892c2aab33bffff
11813767414,41.7029,44.7836,892c2aab30fffff
11813767424,41.7041,44.7796,892c2aab303ffff
11813817941,41.7096,44.7674,892c2aab393ffff
11816628933,41.7053,44.8522,892c2aa9c1bffff
11816640412,41.6998,44.8531,892c2aa9c53ffff
11816640421,41.6967,44.8605,892c2aa9c4fffff
11816640426,41.6983,44.8581,892c2aa9c4fffff
11822187270,41.7223,44.7178,892c2aab487ffff
11831337286,41.7316,44.7973,892c2aa86b7ffff
11831337295,41.7304,44.7982,892c2aa86b7ffff
11832975538,41.7049,44.8015,892c2aa9587ffff
11832975548,41.7152,44.7937,892c2aa86cfffff
11842041026,41.7128,44.7688,892c2aab397ffff
11854276164,41.7093,44.7926,892c2aab327ffff
11876645769,41.7006,44.7955,892c2aa959bffff
11876645869,41.7022,44.7923,892c2aab367ffff
11883871051,41.7258,44.7861,892c2aa8693ffff
11883878782,41.7261,44.7858,892c2aa8693ffff
11891349368,41.7205,44.7992,892c2aa8603ffff
11891520015,41.7358,44.796,892c2aa8473ffff
11896986769,41.7389,44.7804,892c2aa84d7ffff
11896986771,41.7385,44.7792,892c2aa84d3ffff
11896986779,41.743,44.7768,892c2aaa26fffff
11896986799,41.7419,44.7747,892c2aaa26fffff
11901078815,41.7071,44.7729,892c2aab38fffff
11913696824,41.7108,44.7548,892c2aab007ffff
11913696851,41.7093,44.7618,892c2aab02bffff
11913744172,41.7107,44.7556,892c2aab007ffff
11913744174,41.7104,44.7575,892c2aab03bffff
11913744188,41.7103,44.7587,892c2aab03bffff
11913744194,41.7105,44.7569,892c2aab03bffff
11913744198,41.7092,44.7594,892c2aab077ffff
11948448469,41.7209,44.706,892c2ab9a2bffff
11954353369,41.7098,44.7414,892c2aab0d7ffff
11964341921,41.731,44.7689,892c2aab1bbffff
11978982486,41.7336,44.7838,892c2aa84cbffff
11981130414,41.7339,44.7843,892c2aa84cbffff
11987223928,41.7682,44.7912,892c2aaa337ffff
11989994912,41.7663,44.7806,892c2aaa317ffff
11990455968,41.7495,44.7756,892c2aaa22fffff
11990625107,41.7369,44.7823,892c2aa84c3ffff
11994710593,41.7427,44.7792,892c2aa849bffff
12002743769,41.7074,44.7669,892c2aab39bffff
12014997370,41.6977,44.802,892c2aa95c7ffff
12015310569,41.7289,44.7463,892c2aab50bffff
12029497969,41.7211,44.7145,892c2aab483ffff
12032675833,41.7197,44.7808,892c2aab163ffff
12033038671,41.7498,44.7776,892c2aaa22fffff
12035065880,41.7499,44.7794,892c2aa8497ffff
12035171030,41.7204,44.7786,892c2aab173ffff
12039225819,41.7566,44.7815,892c2aaa357ffff
12039225822,41.7558,44.7812,892c2aaa343ffff
12039249610,41.7525,44.779,892c2aaa35bffff
12049709745,41.7024,44.8186,892c2aa9523ffff
12061602069,41.7325,44.7386,892c2aab513ffff
12061683143,41.7075,44.7665,892c2aab393ffff
12064664432,41.6895,44.8967,892c2aa9aa7ffff
12064783201,41.7773,44.7658,892c2aaa1cbffff
12070020124,41.7061,44.7765,892c2aab38fffff
12071264339,41.7393,44.7427,892c2aab5a3ffff
12071338019,41.715,44.7935,892c2aa86cfffff
12071387704,41.7092,44.7769,892c2aab3bbffff
12073571792,41.6994,44.7969,892c2aa959bffff
12073649933,41.7114,44.7575,892c2aab03bffff
12078602836,41.6988,44.8034,892c2aa9513ffff
12088664828,41.7343,44.7795,892c2aa84dbffff
12090075528,41.708,44.7803,892c2aab3abffff
12090572908,41.7032,44.8045,892c2aa95bbffff
12095132817,41.7575,44.773,892c2aaa3c3ffff
12096452836,41.7311,44.7859,892c2aab127ffff
12116500697,41.7251,44.7398,892c2aab553ffff
12131299936,41.7083,44.784,892c2aab333ffff
12132336170,41.7084,44.7823,892c2aab3abffff
12137191947,41.7847,44.798,892c2aaaebbffff
12138175643,41.7044,44.7832,892c2aab307ffff
12148063358,41.6903,44.8,892c2aa95cbffff
12161674961,41.7095,44.795,892c2aa865bffff
12168378284,41.7557,44.7777,892c2aaa353ffff
12168378512,41.758,44.7776,892c2aaa3cfffff
12168378584,41.7602,44.7805,892c2aaa31bffff
12188498075,41.7714,44.7751,892c2aaa387ffff
12188764517,41.7613,44.7742,892c2aaa3c7ffff
12190163501,41.7253,44.714,892c2ab9b4bffff
12197014447,41.7229,44.776,892c2aab10fffff
12197014453,41.7217,44.777,892c2aab173ffff
12197056802,41.7203,44.7301,892c2aab433ffff
12205226864,41.7304,44.7832,892c2aab127ffff
12213773216,41.7072,44.7839,892c2aab333ffff
12232066101,41.7226,44.7294,892c2aab4afffff
12234398113,41.7012,44.8037,892c2aa958fffff
12238656602,41.7274,44.7371,892c2aab5cfffff
12238696001,41.7338,44.7704,892c2aab1a3ffff
12239568501,41.7264,44.7266,892c2aab4a7ffff
12252726969,41.7473,44.773,892c2aaa22bffff
12256180689,41.7282,44.7683,892c2aab117ffff
12262753922,41.7334,44.7825,892c2aa84cbffff
12285139843,41.7234,44.7766,892c2aab10fffff
12303611901,41.6912,44.8134,892c2aa957bffff
12345833181,41.7838,44.7683,892c2aaa1c7ffff
12345995401,41.7296,44.7539,892c2aab567ffff
12345997701,41.7299,44.7576,892c2aab193ffff
12348033401,41.7116,44.7511,892c2aab017ffff
12348289501,41.7118,44.7479,892c2aab013ffff
12348316802,41.7183,44.7421,892c2aab097ffff
12348316803,41.7184,44.7421,892c2aab097ffff
12353632201,41.7667,44.7911,892c2aaa323ffff
12364608901,41.7191,44.7912,892c2aa86d7ffff
12365572101,41.7293,44.7487,892c2aab50fffff
12387109585,41.8251,44.8055,892c2aa1e4bffff
12393502211,41.7342,44.7747,892c2aab1afffff
12393502228,41.7316,44.7759,892c2aab1afffff
12425230109,41.7542,44.7781,892c2aaa353ffff
12425650867,41.8009,44.8135,892c2aaa883ffff
12427057062,41.7928,44.7633,892c2aaa197ffff
12431016117,41.7017,44.7673,892c2aab3d3ffff
12433280603,41.7093,44.7847,892c2aab333ffff
12434418571,41.8014,44.8238,892c2aaa8abffff
12434418582,41.8035,44.8285,892c2aaa9dbffff
12434418591,41.8036,44.8289,892c2aaa9dbffff
12438982757,41.727,44.7526,892c2aab563ffff
12444795501,41.6905,44.7972,892c2aa95dbffff
12444795601,41.6905,44.7972,892c2aa95dbffff
12445349522,41.7938,44.8181,892c2aaa813ffff
12466735101,41.7038,44.8026,892c2aa9587ffff
12497694766,41.6921,44.9779,892c2a304cbffff
12500422585,41.6919,44.9802,892c2a304cbffff
12539070347,41.7644,44.7941,892c2aaa32bffff
12542406262,41.6988,44.7969,892c2aa959bffff
12549640701,41.7346,44.7699,892c2aab1b3ffff
12556140965,41.7194,44.7236,892c2aab417ffff
12565770520,41.7627,44.7759,892c2aaa3c7ffff
12571041139,41.721,44.7784,892c2aab173ffff
12573901060,41.7175,44.775,892c2aab14fffff
12578739807,41.7247,44.7352,892c2aab5cbffff
12612352313,41.7195,44.7784,892c2aab17bffff
12632893965,41.7072,44.7578,892c2aab077ffff
12649875412,41.6998,44.7956,892c2aa959bffff
12652423317,41.7261,44.7625,892c2aab18bffff
12662100816,41.7071,44.781,892c2aab317ffff
12696599722,41.7399,44.7537,892c2aaa2cbffff
12698838601,41.7019,44.8007,892c2aa9583ffff
12698838627,41.7164,44.7977,892c2aa861bffff
12716661999,41.7173,44.7766,892c2aab17bffff
12725471666,41.7305,44.7611,892c2aab183ffff
12731436669,41.6866,44.84,892c2aa9147ffff
12731436698,41.6897,44.8343,892c2aa911bffff
12731444122,41.6916,44.8296,892c2aa91c7ffff
12731444129,41.692,44.8328,892c2aa9113ffff
12734054732,41.7214,44.7329,892c2aab437ffff
12739334673,41.7255,44.7994,892c2aa86bbffff
12748694337,41.7059,44.7897,892c2aab323ffff
12748694345,41.705,44.7904,892c2aab32bffff
12752361990,41.7569,44.7885,892c2aaa37bffff
12768307225,41.6916,44.9853,892c2a30453ffff
12768307231,41.6927,45.0008,892c2a3046fffff
12778278838,41.6954,44.7861,892c2aab37bffff
12778997850,41.6902,44.7998,892c2aa95cbffff
12786164001,41.7203,44.7155,892c2aab483ffff
12786164002,41.7198,44.7168,892c2aab48fffff
12787961950,41.7304,44.8296,892c2aa8063ffff
12809662659,41.6747,44.8345,892c2aa9383ffff
12809662660,41.6747,44.8355,892c2aa9383ffff
12810151064,41.7349,44.8386,892c2aa8383ffff
12815005653,41.7182,44.7796,892c2aab17bffff
12823773519,41.8433,44.7219,892c2aa334bffff
12823773551,41.8421,44.7199,892c2aa1497ffff
12826056098,41.8416,44.7223,892c2aa1487ffff
12826056100,41.8428,44.7222,892c2aa1487ffff
12827851917,41.7227,44.7769,892c2aab173ffff
12827914284,41.7314,44.7632,892c2aab183ffff
12827914298,41.7317,44.7629,892c2aab183ffff
12828892420,41.841,44.7203,892c2aa1497ffff
12841331906,41.7409,44.7388,892c2aab5b3ffff
12852988286,41.7092,44.7777,892c2aab3bbffff
12877005801,41.6977,44.8027,892c2aa9513ffff
12892233723,41.7269,44.785,892c2aab12fffff
12896983442,41.7186,44.7808,892c2aab16bffff
12909853174,41.6873,44.8267,892c2aa91c3ffff
12909868707,41.6683,44.8896,892c2aa9a5bffff
12909868746,41.6726,44.8851,892c2aa9acbffff
12912532476,41.7091,44.7954,892c2aa865bffff
12912753619,41.698,44.8028,892c2aa9513ffff
12912753620,41.6981,44.8031,892c2aa9513ffff
12969457710,41.6976,44.8041,892c2aa9513ffff
12969540563,41.7492,44.7782,892c2aaa22fffff
12985162965,41.747,45.0148,892c2a328cfffff
12989596520,41.6976,44.8039,892c2aa9513ffff
12989739102,41.6997,44.805,892c2aa9513ffff
12998508682,41.7244,44.7458,892c2aab547ffff
13047703556,41.7681,44.7695,892c2aaa393ffff
13048314270,41.6972,44.8038,892c2aa9513ffff
13048314271,41.6976,44.8039,892c2aa9513ffff
13053652371,41.6691,44.9648,892c2a33397ffff
13053652372,41.6702,44.9642,892c2a3302fffff
13055981778,41.7295,44.8292,892c2aa8063ffff
13063162202,41.7001,44.7516,892c2aab043ffff
13065417628,41.7079,44.7802,892c2aab3abffff
13068176031,41.6694,44.965,892c2a33397ffff
13068522791,41.6693,44.9649,892c2a33397ffff
13068522796,41.6693,44.9643,892c2a3302fffff
13068522799,41.6697,44.9639,892c2a3302fffff
13072581142,41.7093,44.7721,892c2aab383ffff
13072581145,41.7088,44.7743,892c2aab38fffff
13105542004,41.7087,44.7727,892c2aab383ffff
13112796201,41.7098,44.755,892c2aab00fffff
13133961701,41.7054,44.7909,892c2aab32bffff
13168946301,41.7077,44.7728,892c2aab38fffff
13176689501,41.7174,44.7972,892c2aa861bffff
13201160132,41.6793,44.9807,892c2a33167ffff
13201160143,41.6807,44.982,892c2a33167ffff
13208843113,41.6952,44.804,892c2aa951bffff
13208846503,41.6953,44.8038,892c2aa951bffff
13232743547,41.6814,44.8224,892c2aa9033ffff
13232743560,41.6809,44.8239,892c2aa9033ffff
13233607622,41.7244,44.7118,892c2aab497ffff
13235011160,41.718,44.8028,892c2aa860fffff
13238689694,41.7072,44.7772,892c2aab317ffff
13238689696,41.7101,44.7285,892c2aab473ffff
13238689698,41.715,44.7968,892c2aa8657ffff
13238789446,41.6997,44.796,892c2aa959bffff
13239359724,41.7242,44.7379,892c2aab553ffff
13239359725,41.7007,44.7968,892c2aa959bffff
13240686817,41.7033,44.8042,892c2aa95bbffff
13243984878,41.7053,44.7816,892c2aab307ffff
13243984879,41.7106,44.7662,892c2aab393ffff
13243984881,41.7307,44.7627,892c2aab183ffff
13247750336,41.7085,44.7941,892c2aab327ffff
13247793201,41.7423,44.7408,892c2aab5b7ffff
13250059401,41.6882,44.8069,892c2aa9543ffff
13250550315,41.7113,44.7688,892c2aab397ffff
13250554306,41.7118,44.7477,892c2aab013ffff
13252042120,41.691,44.8046,892c2aa9553ffff
13265842121,41.7088,44.7977,892c2aa865bffff
13265842127,41.7089,44.7977,892c2aa865bffff
13272509071,41.7094,44.7751,892c2aab387ffff
13276049101,41.6924,44.8011,892c2aa95cfffff
13283860218,41.6921,44.8066,892c2aa9557ffff
13283860219,41.6913,44.8065,892c2aa9557ffff
13294730701,41.696,44.7934,892c2aa95d3ffff
13294792101,41.6906,44.7987,892c2aa95cbffff
13301598901,41.7079,44.7733,892c2aab38fffff
13304784022,41.7056,44.8018,892c2aa9587ffff
13324689499,41.6899,44.8068,892c2aa9543ffff
13326076101,41.6933,44.7794,892c2aab343ffff
13350886767,41.7294,44.761,892c2aab183ffff
13375078105,41.697,44.7943,892c2aab36fffff
13388382419,41.7803,44.8275,892c2aaaabbffff
13392365601,41.6325,44.8158,892c2a06563ffff
13421350752,41.6895,44.8072,892c2aa9543ffff
13447668938,41.6987,44.8031,892c2aa9513ffff
13451360962,41.676,44.8479,892c2aa93abffff
13463561146,41.7201,44.7897,892c2aa86d7ffff
13463561151,41.7182,44.7947,892c2aa86c7ffff
13477010701,41.7256,44.7497,892c2aab57bffff
13482377620,41.7083,44.7729,892c2aab383ffff
13482377621,41.7082,44.7729,892c2aab383ffff
13506102642,41.6903,44.8056,892c2aa9553ffff
13506533054,41.705,44.7819,892c2aab307ffff
13508689701,41.7087,44.7789,892c2aab3bbffff
13529086701,41.7941,44.8052,892c2aaac6bffff
13533656360,41.7072,44.7884,892c2aab323ffff
13533656362,41.7088,44.7855,892c2aab333ffff
13591221852,41.73,44.7603,892c2aab183ffff
13593783626,41.7727,44.7936,892c2aaaecbffff
13611413701,41.7671,44.7978,892c2aaae5bffff
13626139615,41.6976,44.8039,892c2aa9513ffff
13666591402,41.7024,44.7911,892c2aab32bffff
13708260021,41.7228,44.7504,892c2aab57bffff
13720221269,41.7803,44.8275,892c2aaaabbffff
13727409606,41.7234,44.7544,892c2aab56bffff
13727455731,41.6912,44.8029,892c2aa9553ffff
13727455732,41.6982,44.8033,892c2aa9513ffff
13727455733,41.6996,44.7956,892c2aa959bffff
13727814591,41.695,44.8037,892c2aa951bffff
13742298901,41.7241,44.7421,892c2aab543ffff
13755801253,41.7098,44.7548,892c2aab00fffff
13755978277,41.6821,44.8393,892c2aa914fffff
13756659770,41.6904,44.8,892c2aa95cbffff
13765613501,41.7271,44.749,892c2aab573ffff
13790252740,41.7772,44.8251,892c2aaaa8fffff
13827765701,41.7099,44.7891,892c2aab337ffff
13835969458,41.7429,44.7215,892c2ab9b33ffff
13836816289,41.706,44.7863,892c2aab33bffff
13836824390,41.691,44.7981,892c2aa95cbffff
13843802737,41.7734,44.7747,892c2aaa14bffff
13852699901,41.6889,44.8101,892c2aa954fffff
13855346375,41.7088,44.7643,892c2aab02bffff
13867768433,41.7063,44.78,892c2aab317ffff
13878303711,41.7031,44.7902,892c2aab32bffff
13878303718,41.6987,44.8033,892c2aa9513ffff
13878303723,41.6895,44.8197,892c2aa956bffff
13878303738,41.6986,44.8033,892c2aa9513ffff
13878303766,41.6992,44.7929,892c2aab36fffff
13889493115,41.6963,44.802,892c2aa95c7ffff
13893590107,41.7108,44.7556,892c2aab007ffff
13894129630,41.7748,44.7734,892c2aaa143ffff
13907937928,41.6929,44.8005,892c2aa95c3ffff
13909825802,41.7253,44.769,892c2aab113ffff
13909826401,41.725,44.7711,892c2aab103ffff
13910163514,41.6888,44.8098,892c2aa9543ffff
13910716001,41.7075,44.7662,892c2aab393ffff
13912797935,41.694,44.8023,892c2aa95cfffff
13917828541,41.6969,44.8024,892c2aa95c7ffff
13921035380,41.6909,44.8004,892c2aa95cbffff
13922521998,41.7733,44.7747,892c2aaa14bffff
13936840135,41.6961,44.7957,892c2aa95d7ffff
13946029307,41.707,44.7835,892c2aab307ffff
13952543661,41.7073,44.7692,892c2aab39bffff
13954652987,41.6897,44.8042,892c2aa9553ffff
13954652988,41.6902,44.8038,892c2aa9553ffff
13954668702,41.6977,44.8044,892c2aa9513ffff
13960789975,41.795,44.7811,892c2aaacdbffff
13960789985,41.7949,44.7801,892c2aaacdbffff
13969058910,41.7016,44.7942,892c2aa9593ffff
13978305701,41.6903,44.8059,892c2aa9553ffff
13985364887,41.7884,44.7577,892c2aaa567ffff
13985745490,41.7116,44.7569,892c2aab03bffff
13988024250,41.7011,44.7877,892c2aab377ffff
13988024254,41.7057,44.7812,892c2aab307ffff
13989729184,41.7089,44.7637,892c2aab02bffff
13989752003,41.7072,44.7818,892c2aab3abffff
13992563282,41.6898,44.8066,892c2aa9543ffff
14004851603,41.6836,44.86,892c2aa9e1bffff
14018588095,41.7083,44.8136,892c2aa95a7ffff
14023067342,41.6912,44.8022,892c2aa9553ffff
14023067347,41.6898,44.8014,892c2aa95cbffff
167316544,41.7894,44.7708,892c2aaa18fffff
462994876,41.718,44.7916,892c2aa86c7ffff
493478986,41.6816,44.769,892c2aab263ffff
739813241,41.7535,44.7603,892c2aaa2bbffff
1064270011,41.7015,44.804,892c2aa958fffff
1066980486,41.7941,44.8164,892c2aaa8c7ffff
1069675674,41.6974,44.8138,892c2aa950fffff
1079435996,41.7084,44.781,892c2aab3abffff
1088428318,41.7461,44.7888,892c2aa84bbffff
1106269141,41.7257,44.755,892c2aab56fffff
1132249817,41.6944,44.7838,892c2aab34fffff
1144928630,41.7343,44.837,892c2aa8383ffff
1150481169,41.694,44.7868,892c2aa94b7ffff
1195172357,41.7474,44.7788,892c2aa8493ffff
1217883896,41.6923,44.8113,892c2aa9547ffff
1305761974,41.6441,44.6439,892c2a16343ffff
1319001553,41.6928,44.8104,892c2aa9547ffff
1349231869,41.7341,44.8253,892c2aa800fffff
1443313316,41.7171,44.82,892c2aa8283ffff
1457342987,41.7105,44.7493,892c2aab013ffff
17845190,41.7242,44.738,892c2aab553ffff
17845191,41.7243,44.738,892c2aab553ffff
17845195,41.7245,44.7378,892c2aab553ffff
